t_s,drone_x,drone_y,drone_z,drone_speed_mps,drone_accel_mps2,drone_yaw_rad,drone_yawrate_rads,trailer_x,trailer_y,trailer_speed_mps,dist_xy_m,replan_count,phase,captured,track_err_m,track_err_dense_m
82.5,50.897,114.672,10.0,10.0018,0.0013,-1.59494,-0.0013,-105.0,-600.0,6.0,732.4599,13,pursuit,0,0.5245,0.0269
82.6,50.873,113.672,10.0,10.0019,0.0012,-1.59508,-0.0015,-104.4,-600.0,6.0,731.3502,13,pursuit,0,0.4756,0.0712
82.7,50.848,112.672,10.0,10.002,0.0013,-1.59518,-0.001,-103.8,-600.0,6.0,730.2406,13,pursuit,0,0.6276,0.0904
82.8,50.824,111.672,10.0,10.0022,0.0013,-1.59525,-0.0006,-103.2,-600.0,6.0,729.1312,13,pursuit,0,0.3727,0.0352
82.9,50.799,110.672,10.0,10.0023,0.0013,-1.59529,-0.0004,-102.6,-600.0,6.0,728.0221,13,pursuit,0,0.7636,0.0289
83.0,50.775,109.672,10.0,10.0024,0.0011,-1.59533,-0.0005,-102.0,-600.0,6.0,726.9131,13,pursuit,0,0.2367,0.1012
83.1,50.75,108.672,10.0,10.0025,0.0011,-1.59539,-0.0006,-101.4,-600.0,6.0,725.8043,13,pursuit,0,0.9302,0.0356
83.2,50.726,107.672,10.0,10.0026,0.0011,-1.5954,-0.0,-100.8,-600.0,6.0,724.6958,13,pursuit,0,0.07,0.0494
83.3,50.701,106.672,10.0,10.0027,0.0011,-1.59538,0.0002,-100.2,-600.0,6.0,723.5874,13,pursuit,0,1.0703,0.0783
83.4,50.676,105.672,10.0,10.0028,0.0011,-1.59539,-0.0001,-99.6,-600.0,6.0,722.4793,13,pursuit,0,0.1211,0.017
83.5,50.652,104.672,10.0,10.003,0.0011,-1.59536,0.0003,-99.0,-600.0,6.0,721.3713,13,pursuit,0,0.8792,0.1035
83.6,50.627,103.672,10.0,10.0031,0.0011,-1.59532,0.0004,-98.4,-600.0,6.0,720.2636,13,pursuit,0,0.3304,0.0013
83.7,50.603,102.672,10.0,10.0031,0.0,-1.59547,-0.0015,-97.8,-600.0,6.0,719.1561,13,pursuit,0,0.6699,0.1059
83.8,50.578,101.672,10.0,10.0031,0.0002,-1.59549,-0.0002,-97.2,-600.0,6.0,718.0489,13,pursuit,0,0.5523,0.0072
83.9,50.553,100.672,10.0,10.0031,0.0003,-1.59547,0.0003,-96.6,-600.0,6.0,716.9418,13,pursuit,0,0.448,0.1035
84.0,50.529,99.672,10.0,10.0032,0.0005,-1.59541,0.0006,-96.0,-600.0,6.0,715.835,13,pursuit,0,0.7815,0.0069
84.1,50.504,98.672,10.0,10.0032,0.0007,-1.59534,0.0007,-95.4,-600.0,6.0,714.7284,13,pursuit,0,0.2188,0.106
84.2,50.48,97.672,10.0,10.0033,0.0007,-1.59525,0.0009,-94.8,-600.0,6.0,713.622,13,pursuit,0,1.0127,0.0035
84.3,50.455,96.672,10.0,10.0034,0.0007,-1.5952,0.0005,-94.2,-600.0,6.0,712.5159,13,pursuit,0,0.0124,0.1095
84.4,50.431,95.672,10.0,10.0035,0.0008,-1.59514,0.0006,-93.6,-600.0,6.0,711.41,13,pursuit,0,0.988,0.0007
84.5,50.407,94.672,10.0,10.0034,-0.0003,-1.59514,-0.0,-93.0,-600.0,6.0,710.3044,13,pursuit,0,0.2415,0.1111
84.6,50.382,93.672,10.0,10.0034,-0.0001,-1.59511,0.0003,-92.4,-600.0,6.0,709.199,14,pursuit,0,5.8984,5.8984
84.7,50.358,92.672,10.0,10.0034,0.0001,-1.59508,0.0003,-91.8,-600.0,6.0,708.0938,14,pursuit,0,4.9523,4.9523
84.8,50.334,91.672,10.0,10.0035,0.0004,-1.59504,0.0004,-91.2,-600.0,6.0,706.9889,14,pursuit,0,4.0325,4.0325
84.9,50.309,90.672,10.0,10.0035,0.0006,-1.595,0.0004,-90.6,-600.0,6.0,705.8842,14,pursuit,0,3.1619,3.1619
85.0,50.285,89.672,10.0,10.0036,0.0008,-1.59497,0.0003,-90.0,-600.0,6.0,704.7798,14,pursuit,0,2.3949,2.3949
85.1,50.261,88.672,10.0,10.0037,0.001,-1.59494,0.0003,-89.4,-600.0,6.0,703.6756,14,pursuit,0,1.8642,1.8642
85.2,50.237,87.672,10.0,10.0038,0.0012,-1.59492,0.0002,-88.8,-600.0,6.0,702.5717,14,pursuit,0,1.7527,1.7527
85.3,50.213,86.672,10.0,10.004,0.0013,-1.59491,0.0001,-88.2,-600.0,6.0,701.4679,14,pursuit,0,1.7558,1.748
85.4,50.189,85.672,10.0,10.0041,0.0014,-1.59492,-0.0001,-87.6,-600.0,6.0,700.3645,14,pursuit,0,1.805,1.7421
85.5,50.165,84.671,10.0,10.0043,0.0015,-1.59494,-0.0002,-87.0,-600.0,6.0,699.2612,14,pursuit,0,1.8137,1.7386
85.6,50.14,83.671,10.0,10.0044,0.0017,-1.59498,-0.0004,-86.4,-600.0,6.0,698.1582,14,pursuit,0,2.0541,1.7325
85.7,50.116,82.671,10.0,10.0046,0.0018,-1.59503,-0.0005,-85.8,-600.0,6.0,697.0554,14,pursuit,0,1.7283,1.7265
85.8,50.092,81.671,10.0,10.0048,0.0019,-1.59507,-0.0005,-85.2,-600.0,6.0,695.9528,14,pursuit,0,1.9383,1.72
85.9,50.068,80.671,10.0,10.005,0.002,-1.59512,-0.0005,-84.6,-600.0,6.0,694.8504,14,pursuit,0,2.2818,1.7151
86.0,50.043,79.67,10.0,10.0052,0.002,-1.59517,-0.0005,-84.0,-600.0,6.0,693.7483,14,pursuit,0,1.7829,1.7124
86.1,50.019,78.67,10.0,10.0054,0.002,-1.59522,-0.0005,-83.4,-600.0,6.0,692.6464,14,pursuit,0,1.7757,1.7143
86.2,49.994,77.67,10.0,10.0056,0.002,-1.59527,-0.0005,-82.8,-600.0,6.0,691.5447,14,pursuit,0,2.2649,1.7014
86.3,49.97,76.67,10.0,10.0058,0.002,-1.59532,-0.0005,-82.2,-600.0,6.0,690.4433,14,pursuit,0,2.167,1.6998
86.4,49.945,75.669,10.0,10.006,0.002,-1.59537,-0.0005,-81.6,-600.0,6.0,689.3421,14,pursuit,0,1.7277,1.6958
86.5,49.92,74.669,10.0,10.0062,0.002,-1.59542,-0.0005,-81.0,-600.0,6.0,688.2411,14,pursuit,0,1.8101,1.6902
86.6,49.896,73.669,10.0,10.0064,0.002,-1.59547,-0.0005,-80.4,-600.0,6.0,687.1403,14,pursuit,0,2.3603,1.6897
86.7,49.871,72.668,10.0,10.0066,0.002,-1.59552,-0.0005,-79.8,-600.0,6.0,686.0398,14,pursuit,0,2.1341,1.6826
86.8,49.846,71.668,10.0,10.0068,0.002,-1.59557,-0.0005,-79.2,-600.0,6.0,684.9395,14,pursuit,0,1.7075,1.6851
86.9,49.821,70.668,10.0,10.007,0.002,-1.59562,-0.0005,-78.6,-600.0,6.0,683.8394,14,pursuit,0,1.811,1.6759
87.0,49.796,69.667,10.0,10.0072,0.002,-1.59567,-0.0005,-78.0,-600.0,6.0,682.7396,14,pursuit,0,2.3763,1.6824
87.1,49.772,68.667,10.0,10.0074,0.002,-1.59572,-0.0005,-77.4,-600.0,6.0,681.64,14,pursuit,0,2.0126,1.6729
87.2,49.747,67.666,10.0,10.0076,0.002,-1.59577,-0.0005,-76.8,-600.0,6.0,680.5407,14,pursuit,0,1.6741,1.6704
87.3,49.722,66.666,10.0,10.0079,0.002,-1.59582,-0.0005,-76.2,-600.0,6.0,679.4416,14,pursuit,0,1.8862,1.6743
87.4,49.696,65.665,10.0,10.0081,0.002,-1.59587,-0.0005,-75.6,-600.0,6.0,678.3427,14,pursuit,0,2.3679,1.6735
87.5,49.671,64.665,10.0,10.0083,0.002,-1.59592,-0.0005,-75.0,-600.0,6.0,677.2441,14,pursuit,0,1.8003,1.6689
87.6,49.646,63.664,10.0,10.0085,0.002,-1.59597,-0.0005,-74.4,-600.0,6.0,676.1457,14,pursuit,0,1.6966,1.6671
87.7,49.621,62.664,10.0,10.0087,0.002,-1.59602,-0.0005,-73.8,-600.0,6.0,675.0476,14,pursuit,0,2.1259,1.6667
87.8,49.596,61.663,10.0,10.0089,0.002,-1.59608,-0.0005,-73.2,-600.0,6.0,673.9497,14,pursuit,0,1.9247,1.6674
87.9,49.57,60.663,10.0,10.0091,0.002,-1.59613,-0.0005,-72.6,-600.0,6.0,672.8521,14,pursuit,0,1.6667,1.6702
88.0,49.545,59.662,10.0,10.0093,0.002,-1.59618,-0.0005,-72.0,-600.0,6.0,671.7547,14,pursuit,0,1.9634,1.6707
88.1,49.519,58.661,10.0,10.0095,0.002,-1.59623,-0.0005,-71.4,-600.0,6.0,670.6576,14,pursuit,0,1.9142,1.6674
88.2,49.494,57.661,10.0,10.0097,0.002,-1.59628,-0.0005,-70.8,-600.0,6.0,669.5607,14,pursuit,0,1.6693,1.6738
88.3,49.468,56.66,10.0,10.0099,0.002,-1.59633,-0.0005,-70.2,-600.0,6.0,668.4641,14,pursuit,0,1.9782,1.6695
88.4,49.443,55.659,10.0,10.0101,0.002,-1.59638,-0.0005,-69.6,-600.0,6.0,667.3678,14,pursuit,0,1.7717,1.6701
88.5,49.417,54.659,10.0,10.0103,0.002,-1.59643,-0.0005,-69.0,-600.0,6.0,666.2717,14,pursuit,0,1.7206,1.6712
88.6,49.391,53.658,10.0,10.0105,0.002,-1.59648,-0.0005,-68.4,-600.0,6.0,665.1758,14,pursuit,0,1.9301,1.6724
88.7,49.366,52.657,10.0,10.0107,0.002,-1.59653,-0.0005,-67.8,-600.0,6.0,664.0802,14,pursuit,0,1.6736,1.6767
88.8,49.34,51.656,10.0,10.0109,0.002,-1.59658,-0.0005,-67.2,-600.0,6.0,662.9849,14,pursuit,0,1.97,1.6741
88.9,49.314,50.656,10.0,10.0111,0.002,-1.59663,-0.0005,-66.6,-600.0,6.0,661.8899,14,pursuit,0,1.6793,1.6757
89.0,49.288,49.655,10.0,10.0113,0.002,-1.59668,-0.0005,-66.0,-600.0,6.0,660.7951,14,pursuit,0,1.8931,1.677
89.1,49.262,48.654,10.0,10.0115,0.002,-1.59673,-0.0005,-65.4,-600.0,6.0,659.7006,14,pursuit,0,1.6809,1.677
89.2,49.236,47.653,10.0,10.0117,0.002,-1.59678,-0.0005,-64.8,-600.0,6.0,658.6063,14,pursuit,0,1.8901,1.6763
89.3,49.21,46.652,10.0,10.0119,0.002,-1.59683,-0.0005,-64.2,-600.0,6.0,657.5123,14,pursuit,0,1.6766,1.6761
89.4,49.184,45.652,10.0,10.0121,0.002,-1.59688,-0.0005,-63.6,-600.0,6.0,656.4186,14,pursuit,0,1.9082,1.6778
89.5,49.158,44.651,10.0,10.0123,0.002,-1.59693,-0.0005,-63.0,-600.0,6.0,655.3252,14,pursuit,0,1.6769,1.6748
89.6,49.131,43.65,10.0,10.0125,0.002,-1.59698,-0.0005,-62.4,-600.0,6.0,654.2321,14,pursuit,0,1.8348,1.6748
89.7,49.105,42.649,10.0,10.0127,0.002,-1.59703,-0.0005,-61.8,-600.0,6.0,653.1392,14,pursuit,0,1.6911,1.673
89.8,49.079,41.648,10.0,10.0129,0.002,-1.59708,-0.0005,-61.2,-600.0,6.0,652.0466,14,pursuit,0,1.7725,1.672
89.9,49.053,40.647,10.0,10.0132,0.002,-1.59713,-0.0005,-60.6,-600.0,6.0,650.9543,14,pursuit,0,1.7202,1.6713
90.0,49.026,39.646,10.0,10.0134,0.002,-1.59718,-0.0005,-60.0,-600.0,6.0,649.8622,14,pursuit,0,1.7289,1.6692
90.1,49.0,38.645,10.0,10.0136,0.002,-1.59723,-0.0005,-59.4,-600.0,6.0,648.7705,14,pursuit,0,1.7566,1.6698
90.2,48.973,37.644,10.0,10.0138,0.002,-1.59728,-0.0005,-58.8,-600.0,6.0,647.679,14,pursuit,0,1.7009,1.668
90.3,48.947,36.643,10.0,10.014,0.002,-1.59733,-0.0005,-58.2,-600.0,6.0,646.5878,14,pursuit,0,1.7935,1.6662
90.4,48.92,35.642,10.0,10.0142,0.002,-1.59738,-0.0005,-57.6,-600.0,6.0,645.4969,14,pursuit,0,1.6834,1.6659
90.5,48.893,34.641,10.0,10.0144,0.002,-1.59743,-0.0005,-57.0,-600.0,6.0,644.4063,14,pursuit,0,1.8279,1.6669
90.6,48.867,33.64,10.0,10.0146,0.002,-1.59748,-0.0005,-56.4,-600.0,6.0,643.316,14,pursuit,0,1.6729,1.6653
90.7,48.84,32.638,10.0,10.0148,0.002,-1.59753,-0.0005,-55.8,-600.0,6.0,642.226,15,pursuit,0,3.1596,3.1147
90.8,48.813,31.637,10.0,10.015,0.002,-1.59758,-0.0005,-55.2,-600.0,6.0,641.1363,15,pursuit,0,3.1445,3.1092
90.9,48.786,30.636,10.0,10.0152,0.002,-1.59763,-0.0005,-54.6,-600.0,6.0,640.0468,15,pursuit,0,3.1323,3.1041
91.0,48.759,29.635,10.0,10.0154,0.002,-1.59768,-0.0005,-54.0,-600.0,6.0,638.9577,15,pursuit,0,3.1521,3.1004
91.1,48.732,28.634,10.0,10.0156,0.002,-1.59773,-0.0005,-53.4,-600.0,6.0,637.8689,15,pursuit,0,3.2652,3.0953
91.2,48.705,27.633,10.0,10.0158,0.002,-1.59778,-0.0005,-52.8,-600.0,6.0,636.7804,15,pursuit,0,3.0885,3.0881
91.3,48.678,26.631,10.0,10.016,0.002,-1.59783,-0.0005,-52.2,-600.0,6.0,635.6921,15,pursuit,0,3.2284,3.0849
91.4,48.651,25.63,10.0,10.0162,0.002,-1.59788,-0.0005,-51.6,-600.0,6.0,634.6042,15,pursuit,0,3.2994,3.0824
91.5,48.624,24.629,10.0,10.0164,0.002,-1.59793,-0.0005,-51.0,-600.0,6.0,633.5166,15,pursuit,0,3.0796,3.0769
91.6,48.597,23.628,10.0,10.0166,0.002,-1.59798,-0.0005,-50.4,-600.0,6.0,632.4293,15,pursuit,0,3.1763,3.0729
91.7,48.569,22.626,10.0,10.0168,0.002,-1.59803,-0.0005,-49.8,-600.0,6.0,631.3424,15,pursuit,0,3.4686,3.0701
91.8,48.542,21.625,10.0,10.017,0.002,-1.59808,-0.0005,-49.2,-600.0,6.0,630.2557,15,pursuit,0,3.1242,3.065
91.9,48.515,20.624,10.0,10.0172,0.002,-1.59813,-0.0005,-48.6,-600.0,6.0,629.1693,15,pursuit,0,3.0817,3.0595
92.0,48.487,19.622,10.0,10.0174,0.002,-1.59818,-0.0005,-48.0,-600.0,6.0,628.0833,15,pursuit,0,3.3526,3.0551
92.1,48.46,18.621,10.0,10.0176,0.002,-1.59823,-0.0005,-47.4,-600.0,6.0,626.9976,15,pursuit,0,3.2534,3.0518
92.2,48.432,17.619,10.0,10.0178,0.002,-1.59828,-0.0005,-46.8,-600.0,6.0,625.9122,15,pursuit,0,3.0516,3.0495
92.3,48.405,16.618,10.0,10.018,0.002,-1.59833,-0.0005,-46.2,-600.0,6.0,624.8271,15,pursuit,0,3.1698,3.0479
92.4,48.377,15.617,10.0,10.0182,0.002,-1.59838,-0.0005,-45.6,-600.0,6.0,623.7424,15,pursuit,0,3.3973,3.0464
92.5,48.349,14.615,10.0,10.0185,0.002,-1.59843,-0.0005,-45.0,-600.0,6.0,622.658,15,pursuit,0,3.0848,3.0448
92.6,48.322,13.614,10.0,10.0187,0.002,-1.59848,-0.0005,-44.4,-600.0,6.0,621.5739,15,pursuit,0,3.0819,3.043
92.7,48.294,12.612,10.0,10.0189,0.002,-1.59853,-0.0005,-43.8,-600.0,6.0,620.4901,15,pursuit,0,3.3895,3.0413
92.8,48.266,11.611,10.0,10.0191,0.002,-1.59858,-0.0005,-43.2,-600.0,6.0,619.4067,15,pursuit,0,3.1187,3.0403
92.9,48.238,10.609,10.0,10.0193,0.002,-1.59863,-0.0005,-42.6,-600.0,6.0,618.3236,15,pursuit,0,3.0554,3.0409
93.0,48.21,9.607,10.0,10.0195,0.002,-1.59868,-0.0005,-42.0,-600.0,6.0,617.2408,15,pursuit,0,3.3096,3.0429
93.1,48.182,8.606,10.0,10.0197,0.002,-1.59873,-0.0005,-41.4,-600.0,6.0,616.1584,15,pursuit,0,3.1137,3.0403
93.2,48.154,7.604,10.0,10.0199,0.002,-1.59878,-0.0005,-40.8,-600.0,6.0,615.0763,15,pursuit,0,3.0587,3.0433
93.3,48.126,6.603,10.0,10.0201,0.002,-1.59883,-0.0005,-40.2,-600.0,6.0,613.9946,15,pursuit,0,3.3203,3.0416
93.4,48.098,5.601,10.0,10.0203,0.002,-1.59888,-0.0005,-39.6,-600.0,6.0,612.9132,15,pursuit,0,3.0709,3.0436
93.5,48.07,4.599,10.0,10.0205,0.002,-1.59893,-0.0005,-39.0,-600.0,6.0,611.8322,15,pursuit,0,3.0997,3.0459
93.6,48.041,3.598,10.0,10.0207,0.002,-1.59898,-0.0005,-38.4,-600.0,6.0,610.7515,15,pursuit,0,3.1775,3.0471
93.7,48.013,2.596,10.0,10.0209,0.002,-1.59903,-0.0005,-37.8,-600.0,6.0,609.6712,15,pursuit,0,3.048,3.0473
93.8,47.985,1.594,10.0,10.0211,0.002,-1.59908,-0.0005,-37.2,-600.0,6.0,608.5912,15,pursuit,0,3.2392,3.048
93.9,47.956,0.593,10.0,10.0213,0.002,-1.59913,-0.0005,-36.6,-600.0,6.0,607.5115,15,pursuit,0,3.0532,3.0505
94.0,47.928,-0.409,10.0,10.0215,0.002,-1.59918,-0.0005,-36.0,-600.0,6.0,606.4323,15,pursuit,0,3.1677,3.0522
94.1,47.899,-1.411,10.0,10.0217,0.002,-1.59923,-0.0005,-35.4,-600.0,6.0,605.3534,15,pursuit,0,3.0585,3.0535
94.2,47.871,-2.413,10.0,10.0219,0.002,-1.59929,-0.0005,-34.8,-600.0,6.0,604.2748,15,pursuit,0,3.1598,3.055
94.3,47.842,-3.415,10.0,10.0221,0.002,-1.59934,-0.0005,-34.2,-600.0,6.0,603.1966,15,pursuit,0,3.0561,3.0552
94.4,47.814,-4.416,10.0,10.0223,0.002,-1.59939,-0.0005,-33.6,-600.0,6.0,602.1188,15,pursuit,0,3.171,3.0572
94.5,47.785,-5.418,10.0,10.0225,0.002,-1.59944,-0.0005,-33.0,-600.0,6.0,601.0414,15,pursuit,0,3.0611,3.0575
94.6,47.756,-6.42,10.0,10.0227,0.002,-1.59949,-0.0005,-32.4,-600.0,6.0,599.9643,15,pursuit,0,3.1054,3.0576
94.7,47.727,-7.422,10.0,10.0229,0.002,-1.59954,-0.0005,-31.8,-600.0,6.0,598.8876,15,pursuit,0,3.0918,3.0576
94.8,47.699,-8.424,10.0,10.0231,0.002,-1.59959,-0.0005,-31.2,-600.0,6.0,597.8112,15,pursuit,0,3.0636,3.0575
94.9,47.67,-9.426,10.0,10.0233,0.002,-1.59964,-0.0005,-30.6,-600.0,6.0,596.7353,15,pursuit,0,3.161,3.0573
95.0,47.641,-10.428,10.0,10.0236,0.002,-1.59969,-0.0005,-30.0,-600.0,6.0,595.6597,15,pursuit,0,3.061,3.0569
95.1,47.612,-11.43,10.0,10.0238,0.002,-1.59974,-0.0005,-29.4,-600.0,6.0,594.5845,15,pursuit,0,3.0879,3.0555
95.2,47.583,-12.432,10.0,10.024,0.002,-1.59979,-0.0005,-28.8,-600.0,6.0,593.5097,15,pursuit,0,3.1041,3.0543
95.3,47.553,-13.434,10.0,10.0242,0.002,-1.59984,-0.0005,-28.2,-600.0,6.0,592.4353,15,pursuit,0,3.0545,3.0534
95.4,47.524,-14.436,10.0,10.0244,0.002,-1.59989,-0.0005,-27.6,-600.0,6.0,591.3613,15,pursuit,0,3.14,3.0526
95.5,47.495,-15.438,10.0,10.0246,0.002,-1.59994,-0.0005,-27.0,-600.0,6.0,590.2876,15,pursuit,0,3.0634,3.0519
95.6,47.466,-16.44,10.0,10.0248,0.002,-1.59999,-0.0005,-26.4,-600.0,6.0,589.2144,15,pursuit,0,3.0783,3.0512
95.7,47.437,-17.442,10.0,10.025,0.002,-1.60004,-0.0005,-25.8,-600.0,6.0,588.1416,15,pursuit,0,3.1078,3.0505
95.8,47.407,-18.444,10.0,10.0252,0.002,-1.60009,-0.0005,-25.2,-600.0,6.0,587.0691,15,pursuit,0,3.0515,3.05
95.9,47.378,-19.446,10.0,10.0254,0.002,-1.60014,-0.0005,-24.6,-600.0,6.0,585.9971,15,pursuit,0,3.1534,3.0496
96.0,47.348,-20.448,10.0,10.0256,0.002,-1.60019,-0.0005,-24.0,-600.0,6.0,584.9254,15,pursuit,0,3.0558,3.0495
96.1,47.319,-21.45,10.0,10.0258,0.002,-1.60024,-0.0005,-23.4,-600.0,6.0,583.8542,15,pursuit,0,3.0924,3.0497
96.2,47.289,-22.452,10.0,10.026,0.002,-1.60029,-0.0005,-22.8,-600.0,6.0,582.7834,15,pursuit,0,3.0874,3.0499
96.3,47.26,-23.455,10.0,10.0262,0.002,-1.60034,-0.0005,-22.2,-600.0,6.0,581.713,15,pursuit,0,3.0582,3.0493
96.4,47.23,-24.457,10.0,10.0264,0.002,-1.60039,-0.0005,-21.6,-600.0,6.0,580.643,15,pursuit,0,3.1434,3.0491
96.5,47.2,-25.459,10.0,10.0266,0.002,-1.60044,-0.0005,-21.0,-600.0,6.0,579.5734,15,pursuit,0,3.0494,3.0493
96.6,47.17,-26.461,10.0,10.0268,0.002,-1.60049,-0.0005,-20.4,-600.0,6.0,578.5042,15,pursuit,0,3.1283,3.0501
96.7,47.141,-27.464,10.0,10.027,0.002,-1.60054,-0.0005,-19.8,-600.0,6.0,577.4355,15,pursuit,0,3.0651,3.0509
96.8,47.111,-28.466,10.0,10.0272,0.002,-1.60059,-0.0005,-19.2,-600.0,6.0,576.3672,16,pursuit,0,4.3719,4.3162
96.9,47.081,-29.468,10.0,10.0274,0.002,-1.60064,-0.0005,-18.6,-600.0,6.0,575.2993,16,pursuit,0,4.29,4.2799
97.0,47.051,-30.47,10.0,10.0276,0.002,-1.60069,-0.0005,-18.0,-600.0,6.0,574.2318,16,pursuit,0,4.4392,4.245
97.1,47.021,-31.473,10.0,10.0278,0.002,-1.60074,-0.0005,-17.4,-600.0,6.0,573.1648,16,pursuit,0,4.2613,4.2082
97.2,46.991,-32.475,10.0,10.028,0.002,-1.60079,-0.0005,-16.8,-600.0,6.0,572.0982,16,pursuit,0,4.1861,4.174
97.3,46.961,-33.477,10.0,10.0282,0.002,-1.60084,-0.0005,-16.2,-600.0,6.0,571.032,16,pursuit,0,4.3475,4.1404
97.4,46.931,-34.48,10.0,10.0284,0.002,-1.60089,-0.0005,-15.6,-600.0,6.0,569.9663,16,pursuit,0,4.1681,4.1042
97.5,46.9,-35.482,10.0,10.0286,0.002,-1.60094,-0.0005,-15.0,-600.0,6.0,568.9011,16,pursuit,0,4.0791,4.0701
97.6,46.87,-36.485,10.0,10.0289,0.002,-1.60099,-0.0005,-14.4,-600.0,6.0,567.8362,16,pursuit,0,4.2329,4.0386
97.7,46.84,-37.487,10.0,10.0291,0.002,-1.60104,-0.0005,-13.8,-600.0,6.0,566.7719,16,pursuit,0,4.0693,4.0041
97.8,46.809,-38.49,10.0,10.0293,0.002,-1.60109,-0.0005,-13.2,-600.0,6.0,565.7079,16,pursuit,0,3.9805,3.9715
97.9,46.779,-39.492,10.0,10.0295,0.002,-1.60114,-0.0005,-12.6,-600.0,6.0,564.6445,16,pursuit,0,4.1404,3.9406
98.0,46.748,-40.495,10.0,10.0297,0.002,-1.60119,-0.0005,-12.0,-600.0,6.0,563.5815,16,pursuit,0,3.9521,3.9082
98.1,46.718,-41.497,10.0,10.0299,0.002,-1.60124,-0.0005,-11.4,-600.0,6.0,562.5189,16,pursuit,0,3.899,3.8777
98.2,46.687,-42.5,10.0,10.0301,0.002,-1.60129,-0.0005,-10.8,-600.0,6.0,561.4568,16,pursuit,0,4.0593,3.8485
98.3,46.657,-43.502,10.0,10.0303,0.002,-1.60134,-0.0005,-10.2,-600.0,6.0,560.3952,16,pursuit,0,3.8282,3.8171
98.4,46.626,-44.505,10.0,10.0305,0.002,-1.60139,-0.0005,-9.6,-600.0,6.0,559.3341,16,pursuit,0,3.8528,3.7873
98.5,46.595,-45.507,10.0,10.0307,0.002,-1.60144,-0.0005,-9.0,-600.0,6.0,558.2734,16,pursuit,0,3.85,3.7583
98.6,46.564,-46.51,10.0,10.0309,0.002,-1.60149,-0.0005,-8.4,-600.0,6.0,557.2132,16,pursuit,0,3.7333,3.7296
98.7,46.534,-47.513,10.0,10.0311,0.002,-1.60154,-0.0005,-7.8,-600.0,6.0,556.1534,16,pursuit,0,3.8815,3.7015
98.8,46.503,-48.515,10.0,10.0313,0.002,-1.60159,-0.0005,-7.2,-600.0,6.0,555.0942,16,pursuit,0,3.6784,3.6749
98.9,46.472,-49.518,10.0,10.0315,0.002,-1.60164,-0.0005,-6.6,-600.0,6.0,554.0354,16,pursuit,0,3.7338,3.6455
99.0,46.441,-50.521,10.0,10.0317,0.002,-1.60169,-0.0005,-6.0,-600.0,6.0,552.9772,16,pursuit,0,3.6363,3.6188
99.1,46.41,-51.523,10.0,10.0319,0.002,-1.60174,-0.0005,-5.4,-600.0,6.0,551.9194,16,pursuit,0,3.6465,3.5917
99.2,46.379,-52.526,10.0,10.0321,0.002,-1.60179,-0.0005,-4.8,-600.0,6.0,550.8621,16,pursuit,0,3.5799,3.564
99.3,46.348,-53.529,10.0,10.0323,0.002,-1.60184,-0.0005,-4.2,-600.0,6.0,549.8053,16,pursuit,0,3.5961,3.5358
99.4,46.316,-54.532,10.0,10.0325,0.002,-1.60189,-0.0005,-3.6,-600.0,6.0,548.749,16,pursuit,0,3.5123,3.5094
99.5,46.285,-55.534,10.0,10.0327,0.002,-1.60194,-0.0005,-3.0,-600.0,6.0,547.6932,16,pursuit,0,3.5803,3.4813
99.6,46.254,-56.537,10.0,10.0329,0.002,-1.60199,-0.0005,-2.4,-600.0,6.0,546.6379,16,pursuit,0,3.4566,3.4539
99.7,46.222,-57.54,10.0,10.0331,0.002,-1.60204,-0.0005,-1.8,-600.0,6.0,545.5831,16,pursuit,0,3.4534,3.426
99.8,46.191,-58.543,10.0,10.0333,0.002,-1.60209,-0.0005,-1.2,-600.0,6.0,544.5289,16,pursuit,0,3.444,3.3973
99.9,46.16,-59.546,10.0,10.0335,0.002,-1.60214,-0.0005,-0.6,-600.0,6.0,543.4751,16,pursuit,0,3.3688,3.3685
100.0,46.128,-60.549,10.0,10.0337,0.002,-1.60219,-0.0005,-0.0,-600.0,6.0,542.4219,16,pursuit,0,3.3644,3.3392
100.1,46.097,-61.552,10.0,10.034,0.002,-1.60224,-0.0005,0.6,-600.0,6.0,541.3692,16,pursuit,0,3.3609,3.3093
100.2,46.065,-62.554,10.0,10.0342,0.002,-1.60229,-0.0005,1.2,-600.0,6.0,540.317,16,pursuit,0,3.2817,3.2786
100.3,46.033,-63.557,10.0,10.0344,0.002,-1.60234,-0.0005,1.8,-600.0,6.0,539.2653,16,pursuit,0,3.2576,3.2473
100.4,46.002,-64.56,10.0,10.0346,0.002,-1.60239,-0.0005,2.4,-600.0,6.0,538.2142,16,pursuit,0,3.2852,3.2156
100.5,45.97,-65.563,10.0,10.0348,0.002,-1.60244,-0.0005,3.0,-600.0,6.0,537.1636,16,pursuit,0,3.2009,3.1839
100.6,45.938,-66.566,10.0,10.035,0.002,-1.60249,-0.0005,3.6,-600.0,6.0,536.1136,16,pursuit,0,3.1532,3.1521
100.7,45.906,-67.569,10.0,10.0352,0.002,-1.60255,-0.0005,4.2,-600.0,6.0,535.0641,16,pursuit,0,3.1619,3.1203
100.8,45.874,-68.572,10.0,10.0354,0.002,-1.6026,-0.0005,4.8,-600.0,6.0,534.0151,16,pursuit,0,3.1276,3.0886
100.9,45.842,-69.575,10.0,10.0356,0.002,-1.60265,-0.0005,5.4,-600.0,6.0,532.9667,16,pursuit,0,3.0574,3.0571
