schema_version,map_name,frame_id,building_id,source_component_id,ring_role,ring_index,vertex_order,next_vertex_order,ring_vertex_count,winding,x_enu_m,y_enu_m,foundation_z_m,ground_reference_z_m,roof_z_m,height_above_ground_m
1,city_uav,gazebo_world_enu,building_050,1171,outer,0,5,6,8,CCW,522.71875,322.698,-0.05,0,37.0588235294,37.0588235294
1,city_uav,gazebo_world_enu,building_050,1171,outer,0,6,7,8,CCW,499.54225,323.2875,-0.05,0,37.0588235294,37.0588235294
1,city_uav,gazebo_world_enu,building_050,1171,outer,0,7,0,8,CCW,499.54225,322.104,-0.05,0,37.0588235294,37.0588235294
1,city_uav,gazebo_world_enu,building_051,1172,outer,0,0,1,8,CCW,487.07025,236.8905,-0.05,0,43.6764705882,43.6764705882
1,city_uav,gazebo_world_enu,building_051,1172,outer,0,1,2,8,CCW,487.07125,225.64725,-0.05,0,43.6764705882,43.6764705882
1,city_uav,gazebo_world_enu,building_051,1172,outer,0,2,3,8,CCW,523.32225,225.059,-0.05,0,43.6764705882,43.6764705882
1,city_uav,gazebo_world_enu,building_051,1172,outer,0,3,4,8,CCW,523.3215,232.75175,-0.05,0,43.6764705882,43.6764705882
1,city_uav,gazebo_world_enu,building_051,1172,outer,0,4,5,8,CCW,525.10425,232.75175,-0.05,0,43.6764705882,43.6764705882
1,city_uav,gazebo_world_enu,building_051,1172,outer,0,5,6,8,CCW,525.103,246.954,-0.05,0,43.6764705882,43.6764705882
1,city_uav,gazebo_world_enu,building_051,1172,outer,0,6,7,8,CCW,488.258,247.54225,-0.05,0,43.6764705882,43.6764705882
1,city_uav,gazebo_world_enu,building_051,1172,outer,0,7,0,8,CCW,488.259,236.89075,-0.05,0,43.6764705882,43.6764705882
1,city_uav,gazebo_world_enu,building_053,1177,outer,0,0,1,8,CCW,488.8475,298.433,-0.05,0,38.5294117647,38.5294117647
1,city_uav,gazebo_world_enu,building_053,1177,outer,0,1,2,8,CCW,488.8495,276.53825,-0.05,0,38.5294117647,38.5294117647
1,city_uav,gazebo_world_enu,building_053,1177,outer,0,2,3,8,CCW,525.6945,275.94975,-0.05,0,38.5294117647,38.5294117647
1,city_uav,gazebo_world_enu,building_053,1177,outer,0,3,4,8,CCW,525.6935,287.193,-0.05,0,38.5294117647,38.5294117647
1,city_uav,gazebo_world_enu,building_053,1177,outer,0,4,5,8,CCW,523.91075,287.193,-0.05,0,38.5294117647,38.5294117647
1,city_uav,gazebo_world_enu,building_053,1177,outer,0,5,6,8,CCW,524.50425,294.294,-0.05,0,38.5294117647,38.5294117647
1,city_uav,gazebo_world_enu,building_053,1177,outer,0,6,7,8,CCW,523.31575,294.294,-0.05,0,38.5294117647,38.5294117647
1,city_uav,gazebo_world_enu,building_053,1177,outer,0,7,0,8,CCW,523.90975,297.8445,-0.05,0,38.5294117647,38.5294117647
1,city_uav,gazebo_world_enu,building_054,1180,outer,0,0,1,8,CCW,-154.1575,311.40225,-0.05,0,21.4705882353,21.4705882353
1,city_uav,gazebo_world_enu,building_054,1180,outer,0,1,2,8,CCW,-139.89375,293.05875,-0.05,0,21.4705882353,21.4705882353
1,city_uav,gazebo_world_enu,building_054,1180,outer,0,2,3,8,CCW,-107.21025,317.9145,-0.05,0,21.4705882353,21.4705882353
1,city_uav,gazebo_world_enu,building_054,1180,outer,0,3,4,8,CCW,-114.34225,326.79025,-0.05,0,21.4705882353,21.4705882353
1,city_uav,gazebo_world_enu,building_054,1180,outer,0,4,5,8,CCW,-103.0515,335.0755,-0.05,0,21.4705882353,21.4705882353
1,city_uav,gazebo_world_enu,building_054,1180,outer,0,5,6,8,CCW,-117.9095,354.60225,-0.05,0,21.4705882353,21.4705882353
1,city_uav,gazebo_world_enu,building_054,1180,outer,0,6,7,8,CCW,-132.1715,343.95,-0.05,0,21.4705882353,21.4705882353
1,city_uav,gazebo_world_enu,building_054,1180,outer,0,7,0,8,CCW,-124.44525,333.89075,-0.05,0,21.4705882353,21.4705882353
1,city_uav,gazebo_world_enu,building_055,1182,outer,0,0,1,8,CCW,-608.174,101.899,-0.05,0,36.6176470588,36.6176470588
1,city_uav,gazebo_world_enu,building_055,1182,outer,0,1,2,8,CCW,-601.041,59.29325,-0.05,0,36.6176470588,36.6176470588
1,city_uav,gazebo_world_enu,building_055,1182,outer,0,2,3,8,CCW,-583.21275,62.8445,-0.05,0,36.6176470588,36.6176470588
1,city_uav,gazebo_world_enu,building_055,1182,outer,0,3,4,8,CCW,-580.2405,45.68375,-0.05,0,36.6176470588,36.6176470588
1,city_uav,gazebo_world_enu,building_055,1182,outer,0,4,5,8,CCW,-559.441,49.235,-0.05,0,36.6176470588,36.6176470588
1,city_uav,gazebo_world_enu,building_055,1182,outer,0,5,6,8,CCW,-565.9795,85.33175,-0.05,0,36.6176470588,36.6176470588
1,city_uav,gazebo_world_enu,building_055,1182,outer,0,6,7,8,CCW,-584.99625,82.37225,-0.05,0,36.6176470588,36.6176470588
1,city_uav,gazebo_world_enu,building_055,1182,outer,0,7,0,8,CCW,-589.15725,105.45025,-0.05,0,36.6176470588,36.6176470588
1,city_uav,gazebo_world_enu,building_056,1188,outer,0,0,1,8,CCW,-185.06625,420.8745,-0.05,0,38.2352941176,38.2352941176
1,city_uav,gazebo_world_enu,building_056,1188,outer,0,1,2,8,CCW,-143.4665,406.08325,-0.05,0,38.2352941176,38.2352941176
1,city_uav,gazebo_world_enu,building_056,1188,outer,0,2,3,8,CCW,-129.8005,443.3645,-0.05,0,38.2352941176,38.2352941176
1,city_uav,gazebo_world_enu,building_056,1188,outer,0,3,4,8,CCW,-147.629,449.28075,-0.05,0,38.2352941176,38.2352941176
1,city_uav,gazebo_world_enu,building_056,1188,outer,0,4,5,8,CCW,-152.38225,435.67025,-0.05,0,38.2352941176,38.2352941176
1,city_uav,gazebo_world_enu,building_056,1188,outer,0,5,6,8,CCW,-157.73075,437.44525,-0.05,0,38.2352941176,38.2352941176
1,city_uav,gazebo_world_enu,building_056,1188,outer,0,6,7,8,CCW,-158.91925,435.07825,-0.05,0,38.2352941176,38.2352941176
1,city_uav,gazebo_world_enu,building_056,1188,outer,0,7,0,8,CCW,-177.342,441.58625,-0.05,0,38.2352941176,38.2352941176
1,city_uav,gazebo_world_enu,building_057,1189,outer,0,0,1,8,CCW,-108.344,-544.86,-0.05,0,44.2647058824,44.2647058824
1,city_uav,gazebo_world_enu,building_057,1189,outer,0,1,2,8,CCW,-84.57025,-572.671,-0.05,0,44.2647058824,44.2647058824
1,city_uav,gazebo_world_enu,building_057,1189,outer,0,2,3,8,CCW,-47.726,-541.30575,-0.05,0,44.2647058824,44.2647058824
1,city_uav,gazebo_world_enu,building_057,1189,outer,0,3,4,8,CCW,-60.20725,-526.51275,-0.05,0,44.2647058824,44.2647058824
1,city_uav,gazebo_world_enu,building_057,1189,outer,0,4,5,8,CCW,-78.035,-541.8995,-0.05,0,44.2647058824,44.2647058824
1,city_uav,gazebo_world_enu,building_057,1189,outer,0,5,6,8,CCW,-79.818,-540.716,-0.05,0,44.2647058824,44.2647058824
1,city_uav,gazebo_world_enu,building_057,1189,outer,0,6,7,8,CCW,-84.57225,-544.8585,-0.05,0,44.2647058824,44.2647058824
1,city_uav,gazebo_world_enu,building_057,1189,outer,0,7,0,8,CCW,-94.676,-533.02425,-0.05,0,44.2647058824,44.2647058824
1,city_uav,gazebo_world_enu,building_058,1192,outer,0,0,1,8,CCW,-449.5025,122.0255,-0.05,0,41.1764705882,41.1764705882
1,city_uav,gazebo_world_enu,building_058,1192,outer,0,1,2,8,CCW,-449.50125,96.58025,-0.05,0,41.1764705882,41.1764705882
1,city_uav,gazebo_world_enu,building_058,1192,outer,0,2,3,8,CCW,-407.30725,95.9905,-0.05,0,41.1764705882,41.1764705882
1,city_uav,gazebo_world_enu,building_058,1192,outer,0,3,4,8,CCW,-407.30825,115.51825,-0.05,0,41.1764705882,41.1764705882
1,city_uav,gazebo_world_enu,building_058,1192,outer,0,4,5,8,CCW,-405.5255,115.51825,-0.05,0,41.1764705882,41.1764705882
1,city_uav,gazebo_world_enu,building_058,1192,outer,0,5,6,8,CCW,-404.93225,135.638,-0.05,0,41.1764705882,41.1764705882
1,city_uav,gazebo_world_enu,building_058,1192,outer,0,6,7,8,CCW,-424.5435,136.22875,-0.05,0,41.1764705882,41.1764705882
1,city_uav,gazebo_world_enu,building_058,1192,outer,0,7,0,8,CCW,-424.54275,122.02675,-0.05,0,41.1764705882,41.1764705882
1,city_uav,gazebo_world_enu,building_059,1194,outer,0,0,1,8,CCW,-296.19725,464.066,-0.05,0,40.2941176471,40.2941176471
1,city_uav,gazebo_world_enu,building_059,1194,outer,0,1,2,8,CCW,-255.786,446.9075,-0.05,0,40.2941176471,40.2941176471
1,city_uav,gazebo_world_enu,building_059,1194,outer,0,2,3,8,CCW,-246.873,468.211,-0.05,0,40.2941176471,40.2941176471
1,city_uav,gazebo_world_enu,building_059,1194,outer,0,3,4,8,CCW,-263.513,475.31125,-0.05,0,40.2941176471,40.2941176471
1,city_uav,gazebo_world_enu,building_059,1194,outer,0,4,5,8,CCW,-262.91875,477.67825,-0.05,0,40.2941176471,40.2941176471
1,city_uav,gazebo_world_enu,building_059,1194,outer,0,5,6,8,CCW,-269.456,480.6365,-0.05,0,40.2941176471,40.2941176471
1,city_uav,gazebo_world_enu,building_059,1194,outer,0,6,7,8,CCW,-263.514,494.839,-0.05,0,40.2941176471,40.2941176471
1,city_uav,gazebo_world_enu,building_059,1194,outer,0,7,0,8,CCW,-279.55975,501.939,-0.05,0,40.2941176471,40.2941176471
1,city_uav,gazebo_world_enu,building_060,1196,outer,0,0,1,8,CCW,-561.2335,280.01825,-0.05,0,37.5,37.5
1,city_uav,gazebo_world_enu,building_060,1196,outer,0,1,2,8,CCW,-552.31875,264.63325,-0.05,0,37.5,37.5
1,city_uav,gazebo_world_enu,building_060,1196,outer,0,2,3,8,CCW,-539.245,272.91825,-0.05,0,37.5,37.5
1,city_uav,gazebo_world_enu,building_060,1196,outer,0,3,4,8,CCW,-527.35875,253.391,-0.05,0,37.5,37.5
1,city_uav,gazebo_world_enu,building_060,1196,outer,0,4,5,8,CCW,-493.486,274.10375,-0.05,0,37.5,37.5
1,city_uav,gazebo_world_enu,building_060,1196,outer,0,5,6,8,CCW,-502.995,289.489,-0.05,0,37.5,37.5
1,city_uav,gazebo_world_enu,building_060,1196,outer,0,6,7,8,CCW,-515.4745,281.7955,-0.05,0,37.5,37.5
1,city_uav,gazebo_world_enu,building_060,1196,outer,0,7,0,8,CCW,-527.36075,300.731,-0.05,0,37.5,37.5
1,city_uav,gazebo_world_enu,building_062,1201,outer,0,0,1,8,CCW,547.127,-130.58175,-0.05,0,31.3235294118,31.3235294118
1,city_uav,gazebo_world_enu,building_062,1201,outer,0,1,2,8,CCW,547.129,-150.7015,-0.05,0,31.3235294118,31.3235294118
1,city_uav,gazebo_world_enu,building_062,1201,outer,0,2,3,8,CCW,559.609,-150.70025,-0.05,0,31.3235294118,31.3235294118
1,city_uav,gazebo_world_enu,building_062,1201,outer,0,3,4,8,CCW,559.6115,-177.329,-0.05,0,31.3235294118,31.3235294118
1,city_uav,gazebo_world_enu,building_062,1201,outer,0,4,5,8,CCW,585.16575,-177.32675,-0.05,0,31.3235294118,31.3235294118
1,city_uav,gazebo_world_enu,building_062,1201,outer,0,5,6,8,CCW,585.1615,-132.3535,-0.05,0,31.3235294118,31.3235294118
1,city_uav,gazebo_world_enu,building_062,1201,outer,0,6,7,8,CCW,563.173,-132.3555,-0.05,0,31.3235294118,31.3235294118
1,city_uav,gazebo_world_enu,building_062,1201,outer,0,7,0,8,CCW,563.17275,-130.58025,-0.05,0,31.3235294118,31.3235294118
1,city_uav,gazebo_world_enu,building_063,1202,outer,0,0,1,8,CCW,-479.199,-255.51375,-0.05,0,42.3529411765,42.3529411765
1,city_uav,gazebo_world_enu,building_063,1202,outer,0,1,2,8,CCW,-478.604,-275.0415,-0.05,0,42.3529411765,42.3529411765
1,city_uav,gazebo_world_enu,building_063,1202,outer,0,2,3,8,CCW,-459.5865,-275.0405,-0.05,0,42.3529411765,42.3529411765
1,city_uav,gazebo_world_enu,building_063,1202,outer,0,3,4,8,CCW,-459.58675,-273.857,-0.05,0,42.3529411765,42.3529411765
1,city_uav,gazebo_world_enu,building_063,1202,outer,0,4,5,8,CCW,-439.975,-273.2645,-0.05,0,42.3529411765,42.3529411765
1,city_uav,gazebo_world_enu,building_063,1202,outer,0,5,6,8,CCW,-441.16575,-230.65825,-0.05,0,42.3529411765,42.3529411765
1,city_uav,gazebo_world_enu,building_063,1202,outer,0,6,7,8,CCW,-466.12575,-231.25125,-0.05,0,42.3529411765,42.3529411765
1,city_uav,gazebo_world_enu,building_063,1202,outer,0,7,0,8,CCW,-465.5305,-255.513,-0.05,0,42.3529411765,42.3529411765
1,city_uav,gazebo_world_enu,building_064,1204,outer,0,0,1,8,CCW,-592.7075,-274.45475,-0.05,0,39.4117647059,39.4117647059
1,city_uav,gazebo_world_enu,building_064,1204,outer,0,1,2,8,CCW,-592.70575,-320.0195,-0.05,0,39.4117647059,39.4117647059
1,city_uav,gazebo_world_enu,building_064,1204,outer,0,2,3,8,CCW,-573.6885,-320.01875,-0.05,0,39.4117647059,39.4117647059
1,city_uav,gazebo_world_enu,building_064,1204,outer,0,3,4,8,CCW,-573.68925,-302.26625,-0.05,0,39.4117647059,39.4117647059
1,city_uav,gazebo_world_enu,building_064,1204,outer,0,4,5,8,CCW,-562.39775,-302.26575,-0.05,0,39.4117647059,39.4117647059
1,city_uav,gazebo_world_enu,building_064,1204,outer,0,5,6,8,CCW,-562.39775,-300.4905,-0.05,0,39.4117647059,39.4117647059
1,city_uav,gazebo_world_enu,building_064,1204,outer,0,6,7,8,CCW,-546.94625,-300.48975,-0.05,0,39.4117647059,39.4117647059
1,city_uav,gazebo_world_enu,building_064,1204,outer,0,7,0,8,CCW,-546.94725,-274.45275,-0.05,0,39.4117647059,39.4117647059
1,city_uav,gazebo_world_enu,building_065,1206,outer,0,0,1,8,CCW,435.388,16.16225,-0.05,0,48.5294117647,48.5294117647
1,city_uav,gazebo_world_enu,building_065,1206,outer,0,1,2,8,CCW,435.39175,-24.6685,-0.05,0,48.5294117647,48.5294117647
1,city_uav,gazebo_world_enu,building_065,1206,outer,0,2,3,8,CCW,480.55725,-24.6645,-0.05,0,48.5294117647,48.5294117647
1,city_uav,gazebo_world_enu,building_065,1206,outer,0,3,4,8,CCW,480.55525,-1.58625,-0.05,0,48.5294117647,48.5294117647
1,city_uav,gazebo_world_enu,building_065,1206,outer,0,4,5,8,CCW,460.3495,-1.588,-0.05,0,48.5294117647,48.5294117647
1,city_uav,gazebo_world_enu,building_065,1206,outer,0,5,6,8,CCW,460.34925,1.37075,-0.05,0,48.5294117647,48.5294117647
1,city_uav,gazebo_world_enu,building_065,1206,outer,0,6,7,8,CCW,453.81225,1.37025,-0.05,0,48.5294117647,48.5294117647
1,city_uav,gazebo_world_enu,building_065,1206,outer,0,7,0,8,CCW,453.81075,16.164,-0.05,0,48.5294117647,48.5294117647
1,city_uav,gazebo_world_enu,building_067,1209,outer,0,0,1,8,CCW,436.00225,-206.928,-0.05,0,43.0882352941,43.0882352941
1,city_uav,gazebo_world_enu,building_067,1209,outer,0,1,2,8,CCW,482.357,-208.1075,-0.05,0,43.0882352941,43.0882352941
1,city_uav,gazebo_world_enu,building_067,1209,outer,0,2,3,8,CCW,482.949,-185.029,-0.05,0,43.0882352941,43.0882352941
1,city_uav,gazebo_world_enu,building_067,1209,outer,0,3,4,8,CCW,463.3375,-184.439,-0.05,0,43.0882352941,43.0882352941
1,city_uav,gazebo_world_enu,building_067,1209,outer,0,4,5,8,CCW,463.33725,-182.072,-0.05,0,43.0882352941,43.0882352941
1,city_uav,gazebo_world_enu,building_067,1209,outer,0,5,6,8,CCW,455.6115,-181.481,-0.05,0,43.0882352941,43.0882352941
1,city_uav,gazebo_world_enu,building_067,1209,outer,0,6,7,8,CCW,455.61025,-166.68725,-0.05,0,43.0882352941,43.0882352941
1,city_uav,gazebo_world_enu,building_067,1209,outer,0,7,0,8,CCW,437.18725,-166.097,-0.05,0,43.0882352941,43.0882352941
1,city_uav,gazebo_world_enu,building_069,1213,outer,0,0,1,8,CCW,-285.46625,-153.7225,-0.05,0,26.3235294118,26.3235294118
1,city_uav,gazebo_world_enu,building_069,1213,outer,0,1,2,8,CCW,-271.2035,-153.72175,-0.05,0,26.3235294118,26.3235294118
1,city_uav,gazebo_world_enu,building_069,1213,outer,0,2,3,8,CCW,-271.796,-184.493,-0.05,0,26.3235294118,26.3235294118
1,city_uav,gazebo_world_enu,building_069,1213,outer,0,3,4,8,CCW,-246.836,-184.4915,-0.05,0,26.3235294118,26.3235294118
1,city_uav,gazebo_world_enu,building_069,1213,outer,0,4,5,8,CCW,-246.83825,-142.477,-0.05,0,26.3235294118,26.3235294118
1,city_uav,gazebo_world_enu,building_069,1213,outer,0,5,6,8,CCW,-265.26125,-142.47825,-0.05,0,26.3235294118,26.3235294118
1,city_uav,gazebo_world_enu,building_069,1213,outer,0,6,7,8,CCW,-265.2615,-136.56075,-0.05,0,26.3235294118,26.3235294118
1,city_uav,gazebo_world_enu,building_069,1213,outer,0,7,0,8,CCW,-284.873,-136.56175,-0.05,0,26.3235294118,26.3235294118
1,city_uav,gazebo_world_enu,building_070,1215,outer,0,0,1,8,CCW,-19.24,55.774,-0.05,0,36.3235294118,36.3235294118
1,city_uav,gazebo_world_enu,building_070,1215,outer,0,1,2,8,CCW,20.57675,53.40975,-0.05,0,36.3235294118,36.3235294118
1,city_uav,gazebo_world_enu,building_070,1215,outer,0,2,3,8,CCW,21.76425,69.97875,-0.05,0,36.3235294118,36.3235294118
1,city_uav,gazebo_world_enu,building_070,1215,outer,0,3,4,8,CCW,6.313,71.16125,-0.05,0,36.3235294118,36.3235294118
1,city_uav,gazebo_world_enu,building_070,1215,outer,0,4,5,8,CCW,6.3125,77.07875,-0.05,0,36.3235294118,36.3235294118
1,city_uav,gazebo_world_enu,building_070,1215,outer,0,5,6,8,CCW,3.93525,77.07875,-0.05,0,36.3235294118,36.3235294118
1,city_uav,gazebo_world_enu,building_070,1215,outer,0,6,7,8,CCW,5.1225,98.38175,-0.05,0,36.3235294118,36.3235294118
1,city_uav,gazebo_world_enu,building_070,1215,outer,0,7,0,8,CCW,-16.27175,99.56375,-0.05,0,36.3235294118,36.3235294118
1,city_uav,gazebo_world_enu,building_072,1218,outer,0,0,1,8,CCW,-284.2875,24.39475,-0.05,0,24.2647058824,24.2647058824
1,city_uav,gazebo_world_enu,building_072,1218,outer,0,1,2,8,CCW,-243.87625,21.43825,-0.05,0,24.2647058824,24.2647058824
1,city_uav,gazebo_world_enu,building_072,1218,outer,0,2,3,8,CCW,-240.9075,66.41175,-0.05,0,24.2647058824,24.2647058824
1,city_uav,gazebo_world_enu,building_072,1218,outer,0,3,4,8,CCW,-263.49025,68.18575,-0.05,0,24.2647058824,24.2647058824
1,city_uav,gazebo_world_enu,building_072,1218,outer,0,4,5,8,CCW,-265.272,48.65775,-0.05,0,24.2647058824,24.2647058824
1,city_uav,gazebo_world_enu,building_072,1218,outer,0,5,6,8,CCW,-267.05475,48.65775,-0.05,0,24.2647058824,24.2647058824
1,city_uav,gazebo_world_enu,building_072,1218,outer,0,6,7,8,CCW,-267.6485,41.5565,-0.05,0,24.2647058824,24.2647058824
1,city_uav,gazebo_world_enu,building_072,1218,outer,0,7,0,8,CCW,-283.1,42.73925,-0.05,0,24.2647058824,24.2647058824
1,city_uav,gazebo_world_enu,building_073,1220,outer,0,0,1,8,CCW,362.2625,352.27125,-0.05,0,45.7352941176,45.7352941176
1,city_uav,gazebo_world_enu,building_073,1220,outer,0,1,2,8,CCW,364.0455,352.27125,-0.05,0,45.7352941176,45.7352941176
1,city_uav,gazebo_world_enu,building_073,1220,outer,0,2,3,8,CCW,364.0465,340.43625,-0.05,0,45.7352941176,45.7352941176
1,city_uav,gazebo_world_enu,building_073,1220,outer,0,3,4,8,CCW,401.4855,339.84775,-0.05,0,45.7352941176,45.7352941176
1,city_uav,gazebo_world_enu,building_073,1220,outer,0,4,5,8,CCW,401.485,347.5405,-0.05,0,45.7352941176,45.7352941176
1,city_uav,gazebo_world_enu,building_073,1220,outer,0,5,6,8,CCW,402.07925,347.5405,-0.05,0,45.7352941176,45.7352941176
1,city_uav,gazebo_world_enu,building_073,1220,outer,0,6,7,8,CCW,402.67225,362.92625,-0.05,0,45.7352941176,45.7352941176
1,city_uav,gazebo_world_enu,building_073,1220,outer,0,7,0,8,CCW,362.856,362.92275,-0.05,0,45.7352941176,45.7352941176
1,city_uav,gazebo_world_enu,building_074,1221,outer,0,0,1,8,CCW,-207.6215,-37.143,-0.05,0,46.0294117647,46.0294117647
1,city_uav,gazebo_world_enu,building_074,1221,outer,0,1,2,8,CCW,-207.61925,-79.1575,-0.05,0,46.0294117647,46.0294117647
1,city_uav,gazebo_world_enu,building_074,1221,outer,0,2,3,8,CCW,-184.442,-79.156,-0.05,0,46.0294117647,46.0294117647
1,city_uav,gazebo_world_enu,building_074,1221,outer,0,3,4,8,CCW,-184.442,-80.93125,-0.05,0,46.0294117647,46.0294117647
1,city_uav,gazebo_world_enu,building_074,1221,outer,0,4,5,8,CCW,-168.39625,-80.93025,-0.05,0,46.0294117647,46.0294117647
1,city_uav,gazebo_world_enu,building_074,1221,outer,0,5,6,8,CCW,-168.3975,-61.4025,-0.05,0,46.0294117647,46.0294117647
1,city_uav,gazebo_world_enu,building_074,1221,outer,0,6,7,8,CCW,-182.066,-61.40325,-0.05,0,46.0294117647,46.0294117647
1,city_uav,gazebo_world_enu,building_074,1221,outer,0,7,0,8,CCW,-182.0675,-37.1415,-0.05,0,46.0294117647,46.0294117647
1,city_uav,gazebo_world_enu,building_076,1224,outer,0,0,1,8,CCW,363.46025,245.75575,-0.05,0,44.7058823529,44.7058823529
1,city_uav,gazebo_world_enu,building_076,1224,outer,0,1,2,8,CCW,364.64875,245.756,-0.05,0,44.7058823529,44.7058823529
1,city_uav,gazebo_world_enu,building_076,1224,outer,0,2,3,8,CCW,364.0555,233.92075,-0.05,0,44.7058823529,44.7058823529
1,city_uav,gazebo_world_enu,building_076,1224,outer,0,3,4,8,CCW,400.90075,233.33225,-0.05,0,44.7058823529,44.7058823529
1,city_uav,gazebo_world_enu,building_076,1224,outer,0,4,5,8,CCW,400.89975,243.392,-0.05,0,44.7058823529,44.7058823529
1,city_uav,gazebo_world_enu,building_076,1224,outer,0,5,6,8,CCW,402.08825,243.39225,-0.05,0,44.7058823529,44.7058823529
1,city_uav,gazebo_world_enu,building_076,1224,outer,0,6,7,8,CCW,402.08725,257.0025,-0.05,0,44.7058823529,44.7058823529
1,city_uav,gazebo_world_enu,building_076,1224,outer,0,7,0,8,CCW,364.0535,256.99925,-0.05,0,44.7058823529,44.7058823529
1,city_uav,gazebo_world_enu,building_078,1226,outer,0,0,1,8,CCW,135.90125,-399.27225,-0.05,0,38.9705882353,38.9705882353
1,city_uav,gazebo_world_enu,building_078,1226,outer,0,1,2,8,CCW,181.662,-399.26875,-0.05,0,38.9705882353,38.9705882353
1,city_uav,gazebo_world_enu,building_078,1226,outer,0,2,3,8,CCW,181.66025,-376.78225,-0.05,0,38.9705882353,38.9705882353
1,city_uav,gazebo_world_enu,building_078,1226,outer,0,3,4,8,CCW,161.45425,-376.78375,-0.05,0,38.9705882353,38.9705882353
1,city_uav,gazebo_world_enu,building_078,1226,outer,0,4,5,8,CCW,161.454,-374.41675,-0.05,0,38.9705882353,38.9705882353
1,city_uav,gazebo_world_enu,building_078,1226,outer,0,5,6,8,CCW,154.91675,-374.41725,-0.05,0,38.9705882353,38.9705882353
1,city_uav,gazebo_world_enu,building_078,1226,outer,0,6,7,8,CCW,154.9155,-358.44,-0.05,0,38.9705882353,38.9705882353
1,city_uav,gazebo_world_enu,building_078,1226,outer,0,7,0,8,CCW,136.4925,-358.44125,-0.05,0,38.9705882353,38.9705882353
1,city_uav,gazebo_world_enu,building_082,1231,outer,0,0,1,8,CCW,139.41075,348.111,-0.05,0,32.9411764706,32.9411764706
1,city_uav,gazebo_world_enu,building_082,1231,outer,0,1,2,8,CCW,164.96475,345.154,-0.05,0,32.9411764706,32.9411764706
1,city_uav,gazebo_world_enu,building_082,1231,outer,0,2,3,8,CCW,164.37075,341.01175,-0.05,0,32.9411764706,32.9411764706
1,city_uav,gazebo_world_enu,building_082,1231,outer,0,3,4,8,CCW,181.60475,338.646,-0.05,0,32.9411764706,32.9411764706
1,city_uav,gazebo_world_enu,building_082,1231,outer,0,4,5,8,CCW,186.94975,383.61975,-0.05,0,32.9411764706,32.9411764706
1,city_uav,gazebo_world_enu,building_082,1231,outer,0,5,6,8,CCW,168.52725,385.98525,-0.05,0,32.9411764706,32.9411764706
1,city_uav,gazebo_world_enu,building_082,1231,outer,0,6,7,8,CCW,166.7455,371.19125,-0.05,0,32.9411764706,32.9411764706
1,city_uav,gazebo_world_enu,building_082,1231,outer,0,7,0,8,CCW,142.38025,374.14825,-0.05,0,32.9411764706,32.9411764706
1,city_uav,gazebo_world_enu,building_083,1232,outer,0,0,1,8,CCW,64.00525,-586.271,-0.05,0,21.9117647059,21.9117647059
1,city_uav,gazebo_world_enu,building_083,1232,outer,0,1,2,8,CCW,109.76625,-586.26775,-0.05,0,21.9117647059,21.9117647059
1,city_uav,gazebo_world_enu,building_083,1232,outer,0,2,3,8,CCW,110.3575,-544.845,-0.05,0,21.9117647059,21.9117647059
1,city_uav,gazebo_world_enu,building_083,1232,outer,0,3,4,8,CCW,91.34,-544.8465,-0.05,0,21.9117647059,21.9117647059
1,city_uav,gazebo_world_enu,building_083,1232,outer,0,4,5,8,CCW,90.74675,-559.64025,-0.05,0,21.9117647059,21.9117647059
