t_s,drone_x,drone_y,drone_z,drone_speed_mps,drone_accel_mps2,drone_yaw_rad,drone_yawrate_rads,trailer_x,trailer_y,trailer_speed_mps,dist_xy_m,replan_count,phase,captured,track_err_m,track_err_dense_m
62.4,185.794,128.701,10.0,10.0039,-0.0115,-2.16109,-0.0007,-225.6,-600.0,6.0,837.8071,7,pursuit,0,0.0266,0.0674
62.5,185.237,127.87,10.0,10.0032,-0.0078,-2.16111,-0.0001,-225.0,-600.0,6.0,836.5148,7,pursuit,0,0.9951,0.0873
62.6,184.681,127.039,10.0,10.0025,-0.0063,-2.16043,0.0068,-224.4,-600.0,6.0,835.223,7,pursuit,0,1.0939,0.1504
62.7,184.126,126.207,10.0,10.0019,-0.0065,-2.15956,0.0087,-223.8,-600.0,6.0,833.9317,7,pursuit,0,0.094,0.0304
62.8,183.571,125.375,10.0,10.0012,-0.007,-2.15861,0.0095,-223.2,-600.0,6.0,832.6408,7,pursuit,0,0.9065,0.1281
62.9,183.017,124.542,10.0,10.0004,-0.0083,-2.15782,0.0079,-222.6,-600.0,6.0,831.3503,7,pursuit,0,0.7802,0.0544
63.0,182.464,123.709,10.0,9.9994,-0.0098,-2.15738,0.0044,-222.0,-600.0,6.0,830.0602,7,pursuit,0,0.2197,0.0308
63.1,181.911,122.876,10.0,9.9983,-0.0108,-2.15723,0.0015,-221.4,-600.0,6.0,828.7707,7,pursuit,0,1.1875,0.0497
63.2,181.357,122.044,10.0,9.9972,-0.0112,-2.15711,0.0012,-220.8,-600.0,6.0,827.4817,7,pursuit,0,0.1879,0.1053
63.3,180.804,121.211,10.0,9.996,-0.0118,-2.15724,-0.0012,-220.2,-600.0,6.0,826.1933,7,pursuit,0,0.8118,0.0316
63.4,180.251,120.379,10.0,9.9948,-0.0119,-2.15747,-0.0023,-219.6,-600.0,6.0,824.9054,7,pursuit,0,0.4051,0.0895
63.5,179.698,119.547,10.0,9.9936,-0.0119,-2.15763,-0.0016,-219.0,-600.0,6.0,823.6181,7,pursuit,0,0.5943,0.0194
63.6,179.144,118.715,10.0,9.9924,-0.0121,-2.1579,-0.0027,-218.4,-600.0,6.0,822.3313,7,pursuit,0,0.5103,0.0307
63.7,178.591,117.882,10.0,9.9928,0.0035,-2.1572,0.007,-217.8,-600.0,6.0,821.0452,7,pursuit,0,0.489,0.0655
63.8,178.037,117.05,10.0,9.9934,0.0067,-2.15805,-0.0085,-217.2,-600.0,6.0,819.7594,7,pursuit,0,0.5809,0.0973
63.9,177.483,116.219,10.0,9.994,0.006,-2.15853,-0.0048,-216.6,-600.0,6.0,818.4741,7,pursuit,0,0.4185,0.074
64.0,176.929,115.387,10.0,9.9945,0.0049,-2.15887,-0.0034,-216.0,-600.0,6.0,817.1892,7,pursuit,0,0.6702,0.0327
64.1,176.374,114.556,10.0,9.9949,0.0038,-2.15902,-0.0015,-215.4,-600.0,6.0,815.9047,7,pursuit,0,0.3293,0.0145
64.2,175.819,113.724,10.0,9.9951,0.0025,-2.15913,-0.0011,-214.8,-600.0,6.0,814.6207,7,pursuit,0,0.7799,0.0661
64.3,175.265,112.893,10.0,9.9953,0.0013,-2.15914,-0.0,-214.2,-600.0,6.0,813.3371,7,pursuit,0,0.2196,0.0893
64.4,174.71,112.061,10.0,9.9953,0.0,-2.15916,-0.0002,-213.6,-600.0,6.0,812.054,7,pursuit,0,0.9055,0.0301
64.5,174.155,111.23,10.0,9.9951,-0.0015,-2.1591,0.0006,-213.0,-600.0,6.0,810.7713,7,pursuit,0,0.094,0.0323
64.6,173.601,110.398,10.0,9.9949,-0.0024,-2.15911,-0.0001,-212.4,-600.0,6.0,809.4891,7,pursuit,0,1.0424,0.0975
64.7,173.046,109.567,10.0,9.9945,-0.004,-2.15905,0.0005,-211.8,-600.0,6.0,808.2074,7,pursuit,0,0.0429,0.0486
64.8,172.491,108.735,10.0,9.994,-0.005,-2.15908,-0.0003,-211.2,-600.0,6.0,806.9263,7,pursuit,0,0.9565,0.0204
64.9,171.937,107.904,10.0,9.9933,-0.0069,-2.15903,0.0005,-210.6,-600.0,6.0,805.6456,7,pursuit,0,0.1875,0.0909
65.0,171.382,107.073,10.0,9.9925,-0.008,-2.15905,-0.0002,-210.0,-600.0,6.0,804.3655,7,pursuit,0,0.8118,0.0517
65.1,170.828,106.242,10.0,9.9915,-0.0097,-2.15899,0.0006,-209.4,-600.0,6.0,803.086,7,pursuit,0,0.3367,0.0208
65.2,170.274,105.41,10.0,9.9905,-0.0099,-2.15899,-0.0,-208.8,-600.0,6.0,801.807,7,pursuit,0,0.6623,0.0938
65.3,169.719,104.579,10.0,9.9895,-0.0101,-2.15892,0.0007,-208.2,-600.0,6.0,800.5286,7,pursuit,0,0.4878,0.0474
65.4,169.165,103.748,10.0,9.9885,-0.0098,-2.15892,-0.0,-207.6,-600.0,6.0,799.2508,7,pursuit,0,0.511,0.0257
65.5,168.611,102.917,10.0,9.9876,-0.0097,-2.15881,0.0012,-207.0,-600.0,6.0,797.9736,7,pursuit,0,0.6382,0.0985
65.6,168.057,102.086,10.0,9.9866,-0.0098,-2.1588,0.0,-206.4,-600.0,6.0,796.6969,7,pursuit,0,0.3605,0.0432
65.7,167.503,101.255,10.0,9.9857,-0.0086,-2.15871,0.001,-205.8,-600.0,6.0,795.4209,7,pursuit,0,0.7872,0.029
65.8,166.95,100.425,10.0,9.9848,-0.0089,-2.15874,-0.0003,-205.2,-600.0,6.0,794.1454,7,pursuit,0,0.2113,0.101
65.9,166.396,99.594,10.0,9.9841,-0.0078,-2.15868,0.0006,-204.6,-600.0,6.0,792.8705,7,pursuit,0,0.9354,0.0412
66.0,165.842,98.763,10.0,9.9832,-0.0082,-2.15873,-0.0006,-204.0,-600.0,6.0,791.5962,7,pursuit,0,0.0629,0.0304
66.1,165.289,97.932,10.0,9.9825,-0.0074,-2.15869,0.0004,-203.4,-600.0,6.0,790.3225,7,pursuit,0,1.0611,0.102
66.2,164.735,97.102,10.0,9.9817,-0.0078,-2.15876,-0.0007,-202.8,-600.0,6.0,789.0493,7,pursuit,0,0.085,0.0404
66.3,164.181,96.271,10.0,9.981,-0.0072,-2.15872,0.0003,-202.2,-600.0,6.0,787.7767,7,pursuit,0,0.9131,0.0311
66.4,163.628,95.441,10.0,9.9802,-0.0076,-2.15879,-0.0007,-201.6,-600.0,6.0,786.5048,7,pursuit,0,0.2328,0.1026
66.5,163.074,94.611,10.0,9.9795,-0.0072,-2.15875,0.0004,-201.0,-600.0,6.0,785.2334,7,pursuit,0,0.7651,0.0398
66.6,162.521,93.78,10.0,9.9788,-0.0076,-2.15882,-0.0006,-200.4,-600.0,6.0,783.9626,7,pursuit,0,0.3807,0.0317
66.7,161.967,92.95,10.0,9.978,-0.0073,-2.15877,0.0004,-199.8,-600.0,6.0,782.6924,7,pursuit,0,0.6171,0.1033
66.8,161.414,92.12,10.0,9.9773,-0.0073,-2.15891,-0.0014,-199.2,-600.0,6.0,781.4227,7,pursuit,0,0.5287,0.0389
66.9,160.86,91.29,10.0,9.9765,-0.0077,-2.15888,0.0003,-198.6,-600.0,6.0,780.1537,7,pursuit,0,0.4689,0.0328
67.0,160.307,90.46,10.0,9.9759,-0.0065,-2.15897,-0.0009,-198.0,-600.0,6.0,778.8853,7,pursuit,0,0.6771,0.1046
67.1,159.753,89.63,10.0,9.9752,-0.007,-2.15891,0.0006,-197.4,-600.0,6.0,777.6175,7,pursuit,0,0.3204,0.0374
67.2,159.2,88.8,10.0,9.9745,-0.0063,-2.15896,-0.0005,-196.8,-600.0,6.0,776.3503,7,pursuit,0,0.8258,0.0346
67.3,158.647,87.97,10.0,9.9739,-0.0067,-2.15888,0.0008,-196.2,-600.0,6.0,775.0837,7,pursuit,0,0.1716,0.1066
67.4,158.093,87.141,10.0,9.9732,-0.0063,-2.15892,-0.0004,-195.6,-600.0,6.0,773.8177,7,pursuit,0,0.9748,0.0351
67.5,157.54,86.311,10.0,9.9726,-0.0063,-2.15874,0.0018,-195.0,-600.0,6.0,772.5523,7,pursuit,0,0.0224,0.0371
67.6,156.987,85.481,10.0,9.9773,0.047,-2.15874,-0.0001,-194.4,-600.0,6.0,771.2874,7,pursuit,0,1.0202,0.1051
67.7,156.433,84.65,10.0,9.9817,0.0436,-2.15873,0.0001,-193.8,-600.0,6.0,770.0227,7,pursuit,0,0.1255,0.0338
67.8,155.879,83.819,10.0,9.9856,0.0396,-2.15874,-0.0,-193.2,-600.0,6.0,768.758,7,pursuit,0,0.8731,0.0372
67.9,155.325,82.988,10.0,9.9892,0.0356,-2.15875,-0.0001,-192.6,-600.0,6.0,767.4936,7,pursuit,0,0.2718,0.1061
68.0,154.771,82.157,10.0,9.9924,0.0315,-2.15876,-0.0001,-192.0,-600.0,6.0,766.2293,7,pursuit,0,0.7274,0.0359
68.1,154.217,81.325,10.0,9.9951,0.0273,-2.15877,-0.0001,-191.4,-600.0,6.0,764.9652,7,pursuit,0,0.4169,0.0341
68.2,153.662,80.493,10.0,9.9974,0.0231,-2.15877,0.0,-190.8,-600.0,6.0,763.7015,7,pursuit,0,0.5828,0.1039
68.3,153.107,79.661,10.0,9.9993,0.0188,-2.15878,-0.0001,-190.2,-600.0,6.0,762.4381,7,pursuit,0,0.5611,0.0404
68.4,152.553,78.829,10.0,10.0007,0.0144,-2.15878,0.0,-189.6,-600.0,6.0,761.175,7,pursuit,0,0.439,0.029
68.5,151.998,77.997,10.0,10.0017,0.0101,-2.1588,-0.0002,-189.0,-600.0,6.0,759.9124,7,pursuit,0,0.7047,0.0984
68.6,151.443,77.164,10.0,10.0023,0.0057,-2.15879,0.0,-188.4,-600.0,6.0,758.6502,7,pursuit,0,0.2955,0.0462
68.7,150.888,76.332,10.0,10.0024,0.0013,-2.15882,-0.0003,-187.8,-600.0,6.0,757.3886,7,pursuit,0,0.8481,0.023
68.8,150.333,75.5,10.0,10.0021,-0.0031,-2.15881,0.0001,-187.2,-600.0,6.0,756.1275,7,pursuit,0,0.1521,0.0923
68.9,149.779,74.668,10.0,10.0014,-0.0074,-2.15883,-0.0002,-186.6,-600.0,6.0,754.8671,7,pursuit,0,0.9916,0.0522
69.0,149.224,73.836,10.0,10.0002,-0.0115,-2.15882,0.0002,-186.0,-600.0,6.0,753.6073,7,pursuit,0,0.0085,0.0173
69.1,148.669,73.004,10.0,9.9991,-0.0115,-2.15884,-0.0002,-185.4,-600.0,6.0,752.3482,7,pursuit,0,1.0084,0.0869
69.2,148.115,72.172,10.0,9.9979,-0.0114,-2.15881,0.0003,-184.8,-600.0,6.0,751.0897,7,pursuit,0,0.1357,0.0573
69.3,147.56,71.34,10.0,9.9968,-0.011,-2.15883,-0.0002,-184.2,-600.0,6.0,749.832,7,pursuit,0,0.864,0.0125
69.4,147.005,70.508,10.0,9.9958,-0.0109,-2.1588,0.0003,-183.6,-600.0,6.0,748.575,7,pursuit,0,0.2802,0.0824
69.5,146.451,69.677,10.0,9.9947,-0.0105,-2.15882,-0.0002,-183.0,-600.0,6.0,747.3187,7,pursuit,0,0.7193,0.0615
69.6,145.897,68.845,10.0,9.9937,-0.0103,-2.15876,0.0007,-182.4,-600.0,6.0,746.0631,7,pursuit,0,0.4252,0.0087
69.7,145.342,68.014,10.0,9.9926,-0.0103,-2.15877,-0.0001,-181.8,-600.0,6.0,744.8082,7,pursuit,0,0.5741,0.0789
69.8,144.788,67.182,10.0,9.9917,-0.0095,-2.15872,0.0005,-181.2,-600.0,6.0,743.554,7,pursuit,0,0.5706,0.0647
69.9,144.234,66.351,10.0,9.9907,-0.0096,-2.15875,-0.0003,-180.6,-600.0,6.0,742.3005,7,pursuit,0,0.4285,0.0058
70.0,143.68,65.52,10.0,9.9898,-0.009,-2.15872,0.0003,-180.0,-600.0,6.0,741.0477,7,pursuit,0,0.7164,0.0763
70.1,143.126,64.689,10.0,9.9889,-0.0091,-2.15876,-0.0004,-179.4,-600.0,6.0,739.7956,7,pursuit,0,0.2825,0.067
70.2,142.58,63.852,10.0,9.9968,0.0789,-2.14915,0.0961,-178.8,-600.0,6.0,738.5442,8,pursuit,0,4.6357,4.6357
70.3,142.026,63.019,10.0,10.0019,0.051,-2.15751,-0.0836,-178.2,-600.0,6.0,737.2914,8,pursuit,0,3.6355,3.6355
70.4,141.458,62.195,10.0,10.0044,0.0243,-2.17469,-0.1718,-177.6,-600.0,6.0,736.0398,8,pursuit,0,2.6352,2.6352
70.5,140.873,61.384,10.0,10.005,0.0065,-2.19554,-0.2085,-177.0,-600.0,6.0,734.7911,8,pursuit,0,1.6359,1.6359
70.6,140.271,60.585,10.0,10.0046,-0.004,-2.2165,-0.2096,-176.4,-600.0,6.0,733.5464,8,pursuit,0,0.6443,0.6443
70.7,139.653,59.797,10.0,10.0038,-0.0079,-2.23578,-0.1929,-175.8,-600.0,6.0,732.3064,8,pursuit,0,0.1253,0.1256
70.8,139.023,59.02,10.0,10.003,-0.0084,-2.25205,-0.1626,-175.2,-600.0,6.0,731.0713,8,pursuit,0,0.166,0.0828
70.9,138.383,58.252,10.0,10.0023,-0.0071,-2.26503,-0.1299,-174.6,-600.0,6.0,729.8408,8,pursuit,0,0.5474,0.0918
71.0,137.735,57.49,10.0,10.0017,-0.0054,-2.27558,-0.1054,-174.0,-600.0,6.0,728.6142,8,pursuit,0,0.4548,0.0269
71.1,137.081,56.733,10.0,10.0013,-0.004,-2.28399,-0.0842,-173.4,-600.0,6.0,727.3913,8,pursuit,0,1.2861,0.0361
71.2,136.422,55.982,10.0,10.001,-0.0028,-2.2909,-0.069,-172.8,-600.0,6.0,726.1715,8,pursuit,0,0.286,0.0679
71.3,135.759,55.233,10.0,10.0008,-0.002,-2.29544,-0.0454,-172.2,-600.0,6.0,724.9546,8,pursuit,0,0.7141,0.0901
71.4,135.094,54.486,10.0,10.0007,-0.0016,-2.29783,-0.0239,-171.6,-600.0,6.0,723.7399,8,pursuit,0,1.7142,0.0422
71.5,134.428,53.739,10.0,10.0006,-0.0013,-2.29901,-0.0119,-171.0,-600.0,6.0,722.5268,8,pursuit,0,0.8834,0.0652
71.6,133.763,52.993,10.0,10.0004,-0.0011,-2.29928,-0.0026,-170.4,-600.0,6.0,721.315,8,pursuit,0,0.1166,0.1691
71.7,133.097,52.247,10.0,10.0004,-0.0009,-2.29904,0.0024,-169.8,-600.0,6.0,720.1042,8,pursuit,0,1.1166,0.0128
71.8,132.432,51.5,10.0,10.0003,-0.0007,-2.29855,0.0049,-169.2,-600.0,6.0,718.8944,8,pursuit,0,1.9352,0.1817
71.9,131.767,50.753,10.0,10.0002,-0.0006,-2.29815,0.004,-168.6,-600.0,6.0,717.6854,8,pursuit,0,0.9352,0.0448
72.0,131.102,50.006,10.0,10.0002,-0.0005,-2.29778,0.0037,-168.0,-600.0,6.0,716.4772,8,pursuit,0,0.0649,0.1301
72.1,130.438,49.258,10.0,10.0002,-0.0004,-2.29753,0.0025,-167.4,-600.0,6.0,715.27,8,pursuit,0,1.0649,0.1107
72.2,129.773,48.511,10.0,10.0001,-0.0004,-2.29747,0.0007,-166.8,-600.0,6.0,714.0636,8,pursuit,0,2.0366,0.0646
72.3,129.109,47.764,10.0,10.0001,-0.0003,-2.29739,0.0007,-166.2,-600.0,6.0,712.8582,8,pursuit,0,1.0366,0.1605
72.4,128.445,47.016,10.0,10.0001,-0.0003,-2.2974,-0.0001,-165.6,-600.0,6.0,711.6538,8,pursuit,0,0.0366,0.0354
72.5,127.78,46.269,10.0,10.0,-0.0003,-2.29732,0.0008,-165.0,-600.0,6.0,710.4504,8,pursuit,0,0.9634,0.1439
72.6,127.116,45.521,10.0,10.0,-0.0003,-2.29721,0.0012,-164.4,-600.0,6.0,709.2479,8,pursuit,0,1.7938,0.0927
72.7,126.452,44.773,10.0,10.0,-0.0003,-2.29711,0.001,-163.8,-600.0,6.0,708.0464,8,pursuit,0,0.7938,0.0129
72.8,125.788,44.026,10.0,9.9999,-0.0003,-2.29699,0.0012,-163.2,-600.0,6.0,706.846,8,pursuit,0,0.2062,0.0704
72.9,125.124,43.278,10.0,9.9999,-0.0003,-2.29688,0.0011,-162.6,-600.0,6.0,705.6464,8,pursuit,0,1.2062,0.0831
73.0,124.46,42.53,10.0,9.9999,-0.0003,-2.29688,-0.0,-162.0,-600.0,6.0,704.4479,8,pursuit,0,1.0501,0.0528
73.1,123.796,41.782,10.0,9.9998,-0.0003,-2.29683,0.0005,-161.4,-600.0,6.0,703.2504,8,pursuit,0,0.0502,0.0184
73.2,123.132,41.035,10.0,9.9998,-0.0003,-2.29677,0.0006,-160.8,-600.0,6.0,702.054,8,pursuit,0,0.9499,0.1276
73.3,122.469,40.287,10.0,9.9998,-0.0003,-2.29672,0.0005,-160.2,-600.0,6.0,700.8585,8,pursuit,0,0.8792,0.0045
73.4,121.805,39.539,10.0,9.9998,-0.0003,-2.29668,0.0004,-159.6,-600.0,6.0,699.6641,8,pursuit,0,0.1208,0.0765
73.5,121.141,38.791,10.0,9.9997,-0.0003,-2.29665,0.0003,-159.0,-600.0,6.0,698.4707,8,pursuit,0,1.1208,0.0952
73.6,120.477,38.043,10.0,9.9997,-0.0003,-2.29663,0.0001,-158.4,-600.0,6.0,697.2783,8,pursuit,0,0.3644,0.0654
73.7,119.814,37.295,10.0,9.9997,-0.0003,-2.29664,-0.0,-157.8,-600.0,6.0,696.087,8,pursuit,0,0.6356,0.0075
73.8,119.15,36.547,10.0,9.9997,-0.0003,-2.29666,-0.0002,-157.2,-600.0,6.0,694.8968,8,pursuit,0,0.5888,0.0986
73.9,118.486,35.799,10.0,9.9996,-0.0003,-2.2967,-0.0004,-156.6,-600.0,6.0,693.7077,8,pursuit,0,0.4111,0.0526
74.0,117.822,35.051,10.0,9.9996,-0.0003,-2.29676,-0.0006,-156.0,-600.0,6.0,692.5196,8,pursuit,0,0.6255,0.0309
74.1,117.158,34.304,10.0,9.9996,-0.0003,-2.29683,-0.0008,-155.4,-600.0,6.0,691.3326,8,pursuit,0,0.3744,0.0468
74.2,116.494,33.556,10.0,9.9995,-0.0003,-2.29692,-0.0009,-154.8,-600.0,6.0,690.1468,8,pursuit,0,0.5282,0.0936
74.3,115.83,32.808,10.0,9.9995,-0.0003,-2.297,-0.0008,-154.2,-600.0,6.0,688.962,8,pursuit,0,0.4718,0.0176
74.4,115.166,32.061,10.0,9.9995,-0.0003,-2.29709,-0.0008,-153.6,-600.0,6.0,687.7784,8,pursuit,0,0.3484,0.0757
74.5,114.502,31.313,10.0,9.9994,-0.0003,-2.29716,-0.0007,-153.0,-600.0,6.0,686.5959,8,pursuit,0,0.6515,0.0015
74.6,113.838,30.566,10.0,9.9994,-0.0003,-2.29723,-0.0007,-152.4,-600.0,6.0,685.4146,8,pursuit,0,0.1379,0.0694
74.7,113.174,29.818,10.0,9.9994,-0.0003,-2.29729,-0.0006,-151.8,-600.0,6.0,684.2343,8,pursuit,0,0.862,0.0349
74.8,112.51,29.071,10.0,9.9993,-0.0003,-2.29734,-0.0005,-151.2,-600.0,6.0,683.0553,8,pursuit,0,0.0614,0.0458
74.9,111.845,28.323,10.0,9.9993,-0.0003,-2.29739,-0.0005,-150.6,-600.0,6.0,681.8773,8,pursuit,0,0.7559,0.049
75.0,111.181,27.576,10.0,9.9993,-0.0003,-2.29743,-0.0004,-150.0,-600.0,6.0,680.7006,8,pursuit,0,0.2441,0.0422
75.1,110.517,26.829,10.0,9.9993,-0.0002,-2.29745,-0.0003,-149.4,-600.0,6.0,679.5249,8,pursuit,0,0.5869,0.0449
75.2,109.852,26.081,10.0,9.9992,-0.0002,-2.29753,-0.0008,-148.8,-600.0,6.0,678.3505,8,pursuit,0,0.413,0.0544
75.3,109.188,25.334,10.0,9.9992,-0.0002,-2.29757,-0.0003,-148.2,-600.0,6.0,677.1772,8,pursuit,0,0.4285,0.0268
75.4,108.523,24.587,10.0,9.9992,-0.0002,-2.29757,-0.0001,-147.6,-600.0,6.0,676.005,8,pursuit,0,0.5714,0.0785
75.5,107.859,23.84,10.0,9.9992,-0.0002,-2.29757,0.0001,-147.0,-600.0,6.0,674.8341,8,pursuit,0,0.2778,0.0017
75.6,107.195,23.092,10.0,9.9992,-0.0002,-2.29755,0.0002,-146.4,-600.0,6.0,673.6643,8,pursuit,0,0.7221,0.0743
75.7,106.53,22.345,10.0,9.9992,-0.0002,-2.29752,0.0003,-145.8,-600.0,6.0,672.4956,8,pursuit,0,0.1325,0.0364
75.8,105.866,21.598,10.0,9.9991,-0.0002,-2.29752,0.0,-145.2,-600.0,6.0,671.3282,8,pursuit,0,0.8674,0.037
75.9,105.202,20.85,10.0,9.9991,-0.0002,-2.2975,0.0002,-144.6,-600.0,6.0,670.1619,8,pursuit,0,0.0094,0.0757
76.0,104.537,20.103,10.0,9.9991,-0.0002,-2.29748,0.0002,-144.0,-600.0,6.0,668.9968,8,pursuit,0,0.85,0.0034
76.1,103.873,19.356,10.0,9.9991,-0.0002,-2.29746,0.0002,-143.4,-600.0,6.0,667.8329,8,pursuit,0,0.1499,0.069
76.2,103.209,18.608,10.0,9.9991,-0.0002,-2.29745,0.0001,-142.8,-600.0,6.0,666.6702,8,pursuit,0,0.7089,0.044
76.3,102.544,17.861,10.0,9.9991,-0.0002,-2.29745,0.0001,-142.2,-600.0,6.0,665.5087,8,pursuit,0,0.291,0.0289
76.4,101.88,17.114,10.0,9.999,-0.0002,-2.29744,0.0001,-141.6,-600.0,6.0,664.3484,8,pursuit,0,0.5665,0.0832
76.5,101.216,16.366,10.0,9.999,-0.0002,-2.29746,-0.0002,-141.0,-600.0,6.0,663.1894,8,pursuit,0,0.4334,0.0096
76.6,100.551,15.619,10.0,9.999,-0.0002,-2.29746,-0.0,-140.4,-600.0,6.0,662.0316,8,pursuit,0,0.4231,0.0642
76.7,99.887,14.872,10.0,9.999,-0.0002,-2.29745,0.0,-139.8,-600.0,6.0,660.875,8,pursuit,0,0.5768,0.0469
76.8,99.223,14.124,10.0,9.999,-0.0002,-2.29745,0.0,-139.2,-600.0,6.0,659.7196,8,pursuit,0,0.2788,0.0274
76.9,98.558,13.377,10.0,9.999,-0.0002,-2.29744,0.0,-138.6,-600.0,6.0,658.5655,8,pursuit,0,0.7211,0.0833
77.0,97.894,12.63,10.0,9.9989,-0.0002,-2.29744,0.0001,-138.0,-600.0,6.0,657.4127,8,pursuit,0,0.1341,0.0089
77.1,97.23,11.882,10.0,9.9989,-0.0002,-2.29743,0.0001,-137.4,-600.0,6.0,656.2611,8,pursuit,0,0.8658,0.0658
77.2,96.566,11.135,10.0,9.9989,-0.0002,-2.29743,0.0,-136.8,-600.0,6.0,655.1108,8,pursuit,0,0.011,0.0447
77.3,95.901,10.388,10.0,9.9989,-0.0002,-2.29743,0.0,-136.2,-600.0,6.0,653.9618,8,pursuit,0,0.8437,0.03
77.4,95.237,9.641,10.0,9.9989,-0.0002,-2.29743,-0.0,-135.6,-600.0,6.0,652.8141,8,pursuit,0,0.1562,0.0803
77.5,94.573,8.893,10.0,9.9988,-0.0002,-2.29743,-0.0,-135.0,-600.0,6.0,651.6676,8,pursuit,0,0.6983,0.0056
77.6,93.909,8.146,10.0,9.9988,-0.0002,-2.29743,-0.0,-134.4,-600.0,6.0,650.5224,8,pursuit,0,0.3016,0.0692
77.7,93.244,7.399,10.0,9.9988,-0.0002,-2.29744,-0.0,-133.8,-600.0,6.0,649.3786,8,pursuit,0,0.553,0.041
77.8,92.58,6.651,10.0,9.9988,-0.0002,-2.29744,-0.0,-133.2,-600.0,6.0,648.236,8,pursuit,0,0.4469,0.0337
77.9,91.916,5.904,10.0,9.9988,-0.0002,-2.29744,0.0,-132.6,-600.0,6.0,647.0948,8,pursuit,0,0.4077,0.0766
78.0,91.251,5.157,10.0,9.9987,-0.0002,-2.29746,-0.0002,-132.0,-600.0,6.0,645.9549,8,pursuit,0,0.5922,0.002
78.1,90.587,4.409,10.0,9.9987,-0.0002,-2.29746,-0.0,-131.4,-600.0,6.0,644.8164,8,pursuit,0,0.2625,0.0728
78.2,89.923,3.662,10.0,9.9987,-0.0001,-2.29746,0.0,-130.8,-600.0,6.0,643.6791,8,pursuit,0,0.7374,0.0376
78.3,89.258,2.915,10.0,9.9987,-0.0002,-2.29746,0.0,-130.2,-600.0,6.0,642.5433,8,pursuit,0,0.1173,0.0371
78.4,88.594,2.167,10.0,9.9987,-0.0002,-2.29746,0.0,-129.6,-600.0,6.0,641.4087,8,pursuit,0,0.8825,0.0733
78.5,87.93,1.42,10.0,9.9987,-0.0002,-2.29745,0.0001,-129.0,-600.0,6.0,640.2756,8,pursuit,0,0.0278,0.0015
78.6,87.266,0.673,10.0,9.9987,-0.0002,-2.29744,0.0001,-128.4,-600.0,6.0,639.1438,8,pursuit,0,0.827,0.076
78.7,86.601,-0.075,10.0,9.9986,-0.0002,-2.29744,0.0,-127.8,-600.0,6.0,638.0133,8,pursuit,0,0.1728,0.0345
78.8,85.937,-0.822,10.0,9.9986,-0.0002,-2.29744,0.0,-127.2,-600.0,6.0,636.8843,8,pursuit,0,0.682,0.0402
78.9,85.273,-1.569,10.0,9.9986,-0.0002,-2.29744,0.0,-126.6,-600.0,6.0,635.7566,8,pursuit,0,0.3179,0.0703
79.0,84.609,-2.316,10.0,9.9986,-0.0002,-2.29744,-0.0,-126.0,-600.0,6.0,634.6304,8,pursuit,0,0.5369,0.0044
79.1,83.944,-3.064,10.0,9.9986,-0.0002,-2.29744,0.0,-125.4,-600.0,6.0,633.5055,8,pursuit,0,0.463,0.0789
79.2,83.28,-3.811,10.0,9.9985,-0.0002,-2.29744,0.0,-124.8,-600.0,6.0,632.3821,8,pursuit,0,0.3919,0.0315
79.3,82.616,-4.558,10.0,9.9985,-0.0002,-2.29744,-0.0,-124.2,-600.0,6.0,631.26,8,pursuit,0,0.608,0.0431
79.4,81.951,-5.306,10.0,9.9985,-0.0002,-2.29744,-0.0,-123.6,-600.0,6.0,630.1394,8,pursuit,0,0.2468,0.0673
79.5,81.287,-6.053,10.0,9.9985,-0.0002,-2.29744,0.0,-123.0,-600.0,6.0,629.0203,8,pursuit,0,0.753,0.0073
79.6,80.623,-6.8,10.0,9.9985,-0.0002,-2.29744,0.0,-122.4,-600.0,6.0,627.9025,8,pursuit,0,0.1018,0.0819
79.7,79.959,-7.548,10.0,9.9984,-0.0002,-2.29744,-0.0,-121.8,-600.0,6.0,626.7863,8,pursuit,0,0.8981,0.0286
79.8,79.294,-8.295,10.0,9.9984,-0.0002,-2.29744,-0.0,-121.2,-600.0,6.0,625.6715,8,pursuit,0,0.0433,0.0461
79.9,78.63,-9.042,10.0,9.9984,-0.0002,-2.29744,0.0,-120.6,-600.0,6.0,624.5581,8,pursuit,0,0.8115,0.0644
80.0,77.966,-9.789,10.0,9.9984,-0.0002,-2.29744,0.0,-120.0,-600.0,6.0,623.4462,8,pursuit,0,0.1883,0.0102
80.1,77.302,-10.537,10.0,9.9984,-0.0002,-2.29744,-0.0,-119.4,-600.0,6.0,622.3358,8,pursuit,0,0.6665,0.0848
80.2,76.637,-11.284,10.0,9.9983,-0.0002,-2.29745,-0.0,-118.8,-600.0,6.0,621.2269,8,pursuit,0,0.3333,0.0256
80.3,75.973,-12.031,10.0,9.9983,-0.0002,-2.29745,-0.0001,-118.2,-600.0,6.0,620.1195,9,pursuit,0,1.7486,1.6105
80.4,75.309,-12.778,10.0,9.9983,-0.0002,-2.29747,-0.0001,-117.6,-600.0,6.0,619.0136,9,pursuit,0,1.7944,1.5987
80.5,74.645,-13.526,10.0,9.9983,-0.0003,-2.29748,-0.0002,-117.0,-600.0,6.0,617.9092,9,pursuit,0,1.5969,1.5875
80.6,73.98,-14.273,10.0,9.9983,-0.0003,-2.29751,-0.0002,-116.4,-600.0,6.0,616.8064,9,pursuit,0,1.9697,1.5752
